353.96,412.7,391.1,227.96,451.31,419.57,232.64,252.72,249.04,431.24,349.74,389.09,246.47,250.1,307.01,331.11,261.67,345.32,283.01,234.37,243.77,418.1,397.7,338.96,402.74,312.62,338.33,393.68,421.85,308.48,
323.96,382.7,361.1,257.96,421.31,389.57,262.64,275.64,279.04,401.24,353.79,359.09,274.14,224.04,278.2,301.11,270.09,315.32,253.01,264.37,220.49,388.1,367.7,308.96,372.74,282.62,308.33,363.68,391.85,278.48,
293.96,352.7,331.1,287.96,451.31,359.57,275.53,258.87,297.63,371.24,323.79,329.09,253.98,220.56,291.09,327.57,277.55,285.32,235.47,289.65,221.15,358.1,337.7,278.96,343.15,312.62,278.33,333.68,361.85,248.48,
263.96,322.7,301.1,259.73,421.31,329.57,285.19,235.97,278.27,341.24,293.79,299.09,252.63,236.91,321.09,297.57,270.41,255.32,254.43,265.24,251.15,328.1,307.7,248.96,313.15,342.62,249.07,303.68,331.85,261.17,
238.89,294.99,271.1,235.97,391.31,299.57,291.34,265.97,267.74,311.24,263.79,269.09,253.77,266.91,301.3,267.57,264.19,252.21,263.53,246.67,281.15,298.1,277.7,252.15,283.15,340.69,279.07,275.94,301.85,276.5,
268.89,269.63,289.3,265.97,361.31,269.57,275.22,295.86,260.46,281.24,264.28,289.94,283.77,296.91,305.13,297.57,263.75,282.21,277.8,260.47,260.3,271.06,251.82,274.98,253.15,310.69,304.56,255.26,271.85,289.96,
298.89,256.86,302.14,293.99,331.31,282.75,288.65,273.42,270.39,252.41,264.77,303.72,253.77,314.75,335.13,327.57,269.6,307,289.91,290.47,269.2,255.9,279.28,300.53,252.52,314.82,274.56,262.31,268.79,294.62,
317.56,286.86,280.32,263.99,307.47,286.56,285.99,253.73,283.76,282.41,274.81,273.72,244.15,284.75,315.36,297.57,285.59,291.7,299,303.33,284.28,283.31,298.47,315.75,282.52,284.82,249.23,282.9,275.76,281.57,
299.62,300.38,257.05,255.15,277.47,281.05,274.63,268.47,261.06,300.49,266.89,265.02,274.15,254.75,285.36,320.23,269.71,261.7,273.86,273.33,275.37,257.18,275.5,293.97,307.05,292.04,271.97,256.39,267.82,285.45,
283.89,270.38,268.98,283.91,269,278.21,274.49,281.49,266.94,270.49,276.75,295.02,300.33,284.75,315.36,340.22,258.72,284.99,279.32,243.33,256.53,241.31,256.38,263.97,285.69,293.02,269.56,234.31,256.06,286.01,
253.89,240.38,285.1,253.91,239,267.3,271.77,270.83,271.37,240.49,267.96,314.89,270.33,273.43,301.21,310.22,253.49,254.99,270.21,251.88,240.83,260.3,240.6,291.47,255.69,323.02,261.62,244.49,265.49,272.17,
263.2,239.85,267.54,223.91,252.11,237.3,241.77,254.5,241.37,232.81,249.58,295.35,240.33,263.37,279.97,280.22,261.26,262.88,294.77,246.21,236.34,249.82,243.1,308.06,255.62,293.02,255.48,251.23,272.58,259.48,
